Number of params: 2217831
Starting optimization with ADAM
Iteration 00435    Loss 0.011645   PSNR_noisy: 19.338454   PSRN_gt: 25.849187 PSNR_gt_sm: 26.052471 
Iteration 00436    Loss 0.011717   PSNR_noisy: 19.311830   PSRN_gt: 25.737217 PSNR_gt_sm: 26.067577 
Iteration 00437    Loss 0.011694   PSNR_noisy: 19.320457   PSRN_gt: 25.762801 PSNR_gt_sm: 26.083158 
Iteration 00438    Loss 0.011739   PSNR_noisy: 19.303677   PSRN_gt: 25.675422 PSNR_gt_sm: 26.096529 
Iteration 00439    Loss 0.011739   PSNR_noisy: 19.303562   PSRN_gt: 25.693290 PSNR_gt_sm: 26.110976 
Iteration 00440    Loss 0.011735   PSNR_noisy: 19.305210   PSRN_gt: 25.701291 PSNR_gt_sm: 26.124941 
Iteration 00441    Loss 0.011717   PSNR_noisy: 19.311900   PSRN_gt: 25.728069 PSNR_gt_sm: 26.138138 
Iteration 00442    Loss 0.011723   PSNR_noisy: 19.309569   PSRN_gt: 25.728699 PSNR_gt_sm: 26.151695 
Iteration 00443    Loss 0.011766   PSNR_noisy: 19.293868   PSRN_gt: 25.661465 PSNR_gt_sm: 26.164826 
Iteration 00444    Loss 0.011672   PSNR_noisy: 19.328436   PSRN_gt: 25.795482 PSNR_gt_sm: 26.176845 
Iteration 00445    Loss 0.011680   PSNR_noisy: 19.325554   PSRN_gt: 25.762663 PSNR_gt_sm: 26.189876 
Iteration 00446    Loss 0.011668   PSNR_noisy: 19.330143   PSRN_gt: 25.818023 PSNR_gt_sm: 26.204500 
Iteration 00447    Loss 0.011646   PSNR_noisy: 19.338320   PSRN_gt: 25.840110 PSNR_gt_sm: 26.219659 
Iteration 00448    Loss 0.011687   PSNR_noisy: 19.323111   PSRN_gt: 25.768165 PSNR_gt_sm: 26.232476 
Iteration 00449    Loss 0.011669   PSNR_noisy: 19.329763   PSRN_gt: 25.822744 PSNR_gt_sm: 26.244258 
Iteration 00450    Loss 0.011616   PSNR_noisy: 19.349600   PSRN_gt: 25.912855 PSNR_gt_sm: 26.256588 
Iteration 00451    Loss 0.011669   PSNR_noisy: 19.329813   PSRN_gt: 25.813829 PSNR_gt_sm: 26.271068 
Iteration 00452    Loss 0.011594   PSNR_noisy: 19.357573   PSRN_gt: 25.920093 PSNR_gt_sm: 26.285717 
Iteration 00453    Loss 0.011666   PSNR_noisy: 19.330825   PSRN_gt: 25.808092 PSNR_gt_sm: 26.299840 
Iteration 00454    Loss 0.011563   PSNR_noisy: 19.369193   PSRN_gt: 25.984572 PSNR_gt_sm: 26.314741 
Iteration 00455    Loss 0.011532   PSNR_noisy: 19.381002   PSRN_gt: 26.039621 PSNR_gt_sm: 26.329737 
Iteration 00456    Loss 0.011591   PSNR_noisy: 19.358964   PSRN_gt: 25.942098 PSNR_gt_sm: 26.345298 
Iteration 00457    Loss 0.011552   PSNR_noisy: 19.373499   PSRN_gt: 26.021284 PSNR_gt_sm: 26.358723 
Iteration 00458    Loss 0.011561   PSNR_noisy: 19.370201   PSRN_gt: 25.993086 PSNR_gt_sm: 26.371464 
Iteration 00459    Loss 0.011616   PSNR_noisy: 19.349415   PSRN_gt: 25.894038 PSNR_gt_sm: 26.386016 
Iteration 00460    Loss 0.011601   PSNR_noisy: 19.355179   PSRN_gt: 25.888974 PSNR_gt_sm: 26.398256 
Iteration 00461    Loss 0.011528   PSNR_noisy: 19.382469   PSRN_gt: 26.051586 PSNR_gt_sm: 26.411900 
Iteration 00462    Loss 0.011552   PSNR_noisy: 19.373313   PSRN_gt: 26.012000 PSNR_gt_sm: 26.424104 
Iteration 00463    Loss 0.011522   PSNR_noisy: 19.384687   PSRN_gt: 26.056048 PSNR_gt_sm: 26.435355 
Iteration 00464    Loss 0.011527   PSNR_noisy: 19.382740   PSRN_gt: 26.056863 PSNR_gt_sm: 26.447896 
Iteration 00465    Loss 0.011500   PSNR_noisy: 19.393047   PSRN_gt: 26.092414 PSNR_gt_sm: 26.463178 
Iteration 00466    Loss 0.011608   PSNR_noisy: 19.352370   PSRN_gt: 25.905453 PSNR_gt_sm: 26.478825 
Iteration 00467    Loss 0.011549   PSNR_noisy: 19.374529   PSRN_gt: 25.994533 PSNR_gt_sm: 26.493089 
Iteration 00468    Loss 0.011567   PSNR_noisy: 19.367606   PSRN_gt: 25.977945 PSNR_gt_sm: 26.505452 
Iteration 00469    Loss 0.011511   PSNR_noisy: 19.388773   PSRN_gt: 26.053478 PSNR_gt_sm: 26.518329 
Iteration 00470    Loss 0.011611   PSNR_noisy: 19.351290   PSRN_gt: 25.889698 PSNR_gt_sm: 26.530297 
Iteration 00471    Loss 0.011513   PSNR_noisy: 19.388074   PSRN_gt: 26.080148 PSNR_gt_sm: 26.542495 
Iteration 00472    Loss 0.011669   PSNR_noisy: 19.329761   PSRN_gt: 25.803728 PSNR_gt_sm: 26.555295 
Iteration 00473    Loss 0.011548   PSNR_noisy: 19.375033   PSRN_gt: 25.992972 PSNR_gt_sm: 26.567438 
Iteration 00474    Loss 0.011517   PSNR_noisy: 19.386499   PSRN_gt: 26.076093 PSNR_gt_sm: 26.580479 
Iteration 00475    Loss 0.011521   PSNR_noisy: 19.385150   PSRN_gt: 26.068828 PSNR_gt_sm: 26.592103 
Iteration 00476    Loss 0.011527   PSNR_noisy: 19.382724   PSRN_gt: 26.046720 PSNR_gt_sm: 26.603097 
Iteration 00477    Loss 0.011575   PSNR_noisy: 19.364676   PSRN_gt: 25.970510 PSNR_gt_sm: 26.613246 
Iteration 00478    Loss 0.011447   PSNR_noisy: 19.412916   PSRN_gt: 26.196144 PSNR_gt_sm: 26.626357 
Iteration 00479    Loss 0.011543   PSNR_noisy: 19.376826   PSRN_gt: 26.027279 PSNR_gt_sm: 26.639608 
Iteration 00480    Loss 0.011402   PSNR_noisy: 19.430350   PSRN_gt: 26.272786 PSNR_gt_sm: 26.653257 
Iteration 00481    Loss 0.011477   PSNR_noisy: 19.401842   PSRN_gt: 26.136179 PSNR_gt_sm: 26.666799 
Iteration 00482    Loss 0.011416   PSNR_noisy: 19.424764   PSRN_gt: 26.234329 PSNR_gt_sm: 26.681228 
Iteration 00483    Loss 0.011446   PSNR_noisy: 19.413589   PSRN_gt: 26.183197 PSNR_gt_sm: 26.695195 
Iteration 00484    Loss 0.011459   PSNR_noisy: 19.408426   PSRN_gt: 26.153445 PSNR_gt_sm: 26.708730 
Iteration 00485    Loss 0.011444   PSNR_noisy: 19.414196   PSRN_gt: 26.196356 PSNR_gt_sm: 26.722924 
Iteration 00486    Loss 0.011398   PSNR_noisy: 19.431898   PSRN_gt: 26.276262 PSNR_gt_sm: 26.736596 
Iteration 00487    Loss 0.011457   PSNR_noisy: 19.409151   PSRN_gt: 26.172105 PSNR_gt_sm: 26.750302 
Iteration 00488    Loss 0.011426   PSNR_noisy: 19.421063   PSRN_gt: 26.230055 PSNR_gt_sm: 26.762207 
Iteration 00489    Loss 0.011488   PSNR_noisy: 19.397404   PSRN_gt: 26.089098 PSNR_gt_sm: 26.772706 
Iteration 00490    Loss 0.011535   PSNR_noisy: 19.379736   PSRN_gt: 26.035228 PSNR_gt_sm: 26.784891 
Iteration 00491    Loss 0.011530   PSNR_noisy: 19.381696   PSRN_gt: 26.031742 PSNR_gt_sm: 26.795993 
Iteration 00492    Loss 0.011564   PSNR_noisy: 19.368762   PSRN_gt: 25.979561 PSNR_gt_sm: 26.806094 
Iteration 00493    Loss 0.011559   PSNR_noisy: 19.370687   PSRN_gt: 26.001540 PSNR_gt_sm: 26.820470 
Iteration 00494    Loss 0.011453   PSNR_noisy: 19.410827   PSRN_gt: 26.187138 PSNR_gt_sm: 26.831612 
Iteration 00495    Loss 0.011564   PSNR_noisy: 19.369066   PSRN_gt: 25.987950 PSNR_gt_sm: 26.840002 
Iteration 00496    Loss 0.011465   PSNR_noisy: 19.406433   PSRN_gt: 26.160367 PSNR_gt_sm: 26.852743 
Iteration 00497    Loss 0.011476   PSNR_noisy: 19.402263   PSRN_gt: 26.148714 PSNR_gt_sm: 26.866849 
Iteration 00498    Loss 0.011453   PSNR_noisy: 19.410896   PSRN_gt: 26.188459 PSNR_gt_sm: 26.879910 
Iteration 00499    Loss 0.011453   PSNR_noisy: 19.410858   PSRN_gt: 26.181403 PSNR_gt_sm: 26.892202 
Iteration 00500    Loss 0.011344   PSNR_noisy: 19.452335   PSRN_gt: 26.388808 PSNR_gt_sm: 26.904702 
Iteration 00501    Loss 0.011382   PSNR_noisy: 19.437918   PSRN_gt: 26.338750 PSNR_gt_sm: 26.917653 
Iteration 00502    Loss 0.011405   PSNR_noisy: 19.429064   PSRN_gt: 26.259246 PSNR_gt_sm: 26.929806 
Iteration 00503    Loss 0.011387   PSNR_noisy: 19.435953   PSRN_gt: 26.274225 PSNR_gt_sm: 26.942307 
Iteration 00504    Loss 0.011390   PSNR_noisy: 19.434721   PSRN_gt: 26.302488 PSNR_gt_sm: 26.955642 
Iteration 00505    Loss 0.011356   PSNR_noisy: 19.447663   PSRN_gt: 26.364037 PSNR_gt_sm: 26.968131 
Iteration 00506    Loss 0.011442   PSNR_noisy: 19.414819   PSRN_gt: 26.189079 PSNR_gt_sm: 26.980127 
Iteration 00507    Loss 0.011437   PSNR_noisy: 19.416816   PSRN_gt: 26.182908 PSNR_gt_sm: 26.991083 
Iteration 00508    Loss 0.011420   PSNR_noisy: 19.423177   PSRN_gt: 26.205461 PSNR_gt_sm: 27.001367 
Iteration 00509    Loss 0.011448   PSNR_noisy: 19.412766   PSRN_gt: 26.160990 PSNR_gt_sm: 27.012408 
Iteration 00510    Loss 0.011635   PSNR_noisy: 19.342397   PSRN_gt: 25.832194 PSNR_gt_sm: 27.021798 
Iteration 00511    Loss 0.011586   PSNR_noisy: 19.360843   PSRN_gt: 25.924786 PSNR_gt_sm: 27.030965 
Iteration 00512    Loss 0.011649   PSNR_noisy: 19.337183   PSRN_gt: 25.837412 PSNR_gt_sm: 27.038312 
Iteration 00513    Loss 0.011949   PSNR_noisy: 19.226558   PSRN_gt: 25.384560 PSNR_gt_sm: 27.047416 
Iteration 00514    Loss 0.012068   PSNR_noisy: 19.183546   PSRN_gt: 25.163250 PSNR_gt_sm: 27.055438 
Iteration 00515    Loss 0.012104   PSNR_noisy: 19.170687   PSRN_gt: 25.148566 PSNR_gt_sm: 27.063345 
Iteration 00516    Loss 0.011721   PSNR_noisy: 19.310346   PSRN_gt: 25.720707 PSNR_gt_sm: 27.071363 
Iteration 00517    Loss 0.011928   PSNR_noisy: 19.234250   PSRN_gt: 25.359143 PSNR_gt_sm: 27.080505 
Iteration 00518    Loss 0.011538   PSNR_noisy: 19.378689   PSRN_gt: 25.995464 PSNR_gt_sm: 27.091539 
Iteration 00519    Loss 0.011592   PSNR_noisy: 19.358446   PSRN_gt: 25.934060 PSNR_gt_sm: 27.104697 
Iteration 00520    Loss 0.011672   PSNR_noisy: 19.328654   PSRN_gt: 25.824574 PSNR_gt_sm: 27.118359 
Iteration 00521    Loss 0.011683   PSNR_noisy: 19.324274   PSRN_gt: 25.819376 PSNR_gt_sm: 27.130429 
Iteration 00522    Loss 0.011544   PSNR_noisy: 19.376530   PSRN_gt: 26.024755 PSNR_gt_sm: 27.139146 
Iteration 00523    Loss 0.011638   PSNR_noisy: 19.341382   PSRN_gt: 25.827207 PSNR_gt_sm: 27.146516 
Iteration 00524    Loss 0.011461   PSNR_noisy: 19.407612   PSRN_gt: 26.149514 PSNR_gt_sm: 27.156735 
Iteration 00525    Loss 0.011537   PSNR_noisy: 19.379174   PSRN_gt: 26.050211 PSNR_gt_sm: 27.169743 
Iteration 00526    Loss 0.011415   PSNR_noisy: 19.425267   PSRN_gt: 26.240752 PSNR_gt_sm: 27.178612 
Iteration 00527    Loss 0.011465   PSNR_noisy: 19.406157   PSRN_gt: 26.165336 PSNR_gt_sm: 27.185212 
Iteration 00528    Loss 0.011419   PSNR_noisy: 19.423826   PSRN_gt: 26.256363 PSNR_gt_sm: 27.192971 
Iteration 00529    Loss 0.011322   PSNR_noisy: 19.460739   PSRN_gt: 26.439496 PSNR_gt_sm: 27.204957 
Iteration 00530    Loss 0.011385   PSNR_noisy: 19.436794   PSRN_gt: 26.306673 PSNR_gt_sm: 27.218132 
Iteration 00531    Loss 0.011619   PSNR_noisy: 19.348184   PSRN_gt: 25.895568 PSNR_gt_sm: 27.228412 
Iteration 00532    Loss 0.011404   PSNR_noisy: 19.429442   PSRN_gt: 26.264103 PSNR_gt_sm: 27.236454 
Iteration 00533    Loss 0.011431   PSNR_noisy: 19.419054   PSRN_gt: 26.182298 PSNR_gt_sm: 27.243248 
Iteration 00534    Loss 0.011355   PSNR_noisy: 19.448256   PSRN_gt: 26.338392 PSNR_gt_sm: 27.250379 
Iteration 00535    Loss 0.011358   PSNR_noisy: 19.447071   PSRN_gt: 26.369528 PSNR_gt_sm: 27.260080 
Iteration 00536    Loss 0.011327   PSNR_noisy: 19.458673   PSRN_gt: 26.427308 PSNR_gt_sm: 27.270399 
Iteration 00537    Loss 0.011357   PSNR_noisy: 19.447227   PSRN_gt: 26.358600 PSNR_gt_sm: 27.280228 
Iteration 00538    Loss 0.011291   PSNR_noisy: 19.472662   PSRN_gt: 26.464526 PSNR_gt_sm: 27.289737 
Iteration 00539    Loss 0.011432   PSNR_noisy: 19.418712   PSRN_gt: 26.228655 PSNR_gt_sm: 27.297589 
Iteration 00540    Loss 0.011395   PSNR_noisy: 19.432682   PSRN_gt: 26.275173 PSNR_gt_sm: 27.306172 
Iteration 00541    Loss 0.011345   PSNR_noisy: 19.451905   PSRN_gt: 26.358831 PSNR_gt_sm: 27.316571 
Iteration 00542    Loss 0.011431   PSNR_noisy: 19.419295   PSRN_gt: 26.224764 PSNR_gt_sm: 27.327447 
Iteration 00543    Loss 0.011363   PSNR_noisy: 19.444931   PSRN_gt: 26.340639 PSNR_gt_sm: 27.335916 
Iteration 00544    Loss 0.011304   PSNR_noisy: 19.467518   PSRN_gt: 26.447627 PSNR_gt_sm: 27.344032 
Iteration 00545    Loss 0.011274   PSNR_noisy: 19.479113   PSRN_gt: 26.502166 PSNR_gt_sm: 27.352649 
Iteration 00546    Loss 0.011354   PSNR_noisy: 19.448451   PSRN_gt: 26.375498 PSNR_gt_sm: 27.362999 
Iteration 00547    Loss 0.011215   PSNR_noisy: 19.501922   PSRN_gt: 26.610629 PSNR_gt_sm: 27.374429 
Iteration 00548    Loss 0.011265   PSNR_noisy: 19.482766   PSRN_gt: 26.542358 PSNR_gt_sm: 27.386300 
Iteration 00549    Loss 0.011481   PSNR_noisy: 19.400028   PSRN_gt: 26.128676 PSNR_gt_sm: 27.397285 
Iteration 00550    Loss 0.011415   PSNR_noisy: 19.425360   PSRN_gt: 26.273811 PSNR_gt_sm: 27.407141 
Iteration 00551    Loss 0.011527   PSNR_noisy: 19.382736   PSRN_gt: 26.060351 PSNR_gt_sm: 27.415584 
Iteration 00552    Loss 0.011358   PSNR_noisy: 19.446905   PSRN_gt: 26.322419 PSNR_gt_sm: 27.424801 
Iteration 00553    Loss 0.011323   PSNR_noisy: 19.460564   PSRN_gt: 26.385079 PSNR_gt_sm: 27.434588 
Iteration 00554    Loss 0.011423   PSNR_noisy: 19.422309   PSRN_gt: 26.230445 PSNR_gt_sm: 27.442227 
Iteration 00555    Loss 0.012411   PSNR_noisy: 19.062093   PSRN_gt: 24.690593 PSNR_gt_sm: 27.448961 
Iteration 00556    Loss 0.013024   PSNR_noisy: 18.852539   PSRN_gt: 23.947729 PSNR_gt_sm: 27.445076 
Iteration 00557    Loss 0.012724   PSNR_noisy: 18.953724   PSRN_gt: 24.351027 PSNR_gt_sm: 27.443150 
Iteration 00558    Loss 0.012537   PSNR_noisy: 19.017942   PSRN_gt: 24.593781 PSNR_gt_sm: 27.446146 
Iteration 00559    Loss 0.012914   PSNR_noisy: 18.889390   PSRN_gt: 24.081905 PSNR_gt_sm: 27.445404 
Iteration 00560    Loss 0.012152   PSNR_noisy: 19.153491   PSRN_gt: 25.108000 PSNR_gt_sm: 27.451055 
Iteration 00561    Loss 0.012214   PSNR_noisy: 19.131382   PSRN_gt: 24.982777 PSNR_gt_sm: 27.453214 
Iteration 00562    Loss 0.011853   PSNR_noisy: 19.261549   PSRN_gt: 25.486457 PSNR_gt_sm: 27.454927 
Iteration 00563    Loss 0.011804   PSNR_noisy: 19.279714   PSRN_gt: 25.534544 PSNR_gt_sm: 27.458124 
Iteration 00564    Loss 0.011849   PSNR_noisy: 19.263200   PSRN_gt: 25.479030 PSNR_gt_sm: 27.461896 
Iteration 00565    Loss 0.011798   PSNR_noisy: 19.281850   PSRN_gt: 25.550194 PSNR_gt_sm: 27.464485 
Iteration 00566    Loss 0.011544   PSNR_noisy: 19.376330   PSRN_gt: 26.020950 PSNR_gt_sm: 27.468224 
Iteration 00567    Loss 0.011610   PSNR_noisy: 19.351831   PSRN_gt: 25.915528 PSNR_gt_sm: 27.473720 
Iteration 00568    Loss 0.011607   PSNR_noisy: 19.352824   PSRN_gt: 25.935493 PSNR_gt_sm: 27.479433 
Iteration 00569    Loss 0.011518   PSNR_noisy: 19.386175   PSRN_gt: 26.077811 PSNR_gt_sm: 27.485900 
Iteration 00570    Loss 0.011511   PSNR_noisy: 19.388896   PSRN_gt: 26.077473 PSNR_gt_sm: 27.493566 
Iteration 00571    Loss 0.011429   PSNR_noisy: 19.419755   PSRN_gt: 26.203280 PSNR_gt_sm: 27.499638 
Iteration 00572    Loss 0.011397   PSNR_noisy: 19.432179   PSRN_gt: 26.271810 PSNR_gt_sm: 27.504213 
Iteration 00573    Loss 0.011392   PSNR_noisy: 19.434039   PSRN_gt: 26.255687 PSNR_gt_sm: 27.508475 
Iteration 00574    Loss 0.011473   PSNR_noisy: 19.403066   PSRN_gt: 26.100092 PSNR_gt_sm: 27.513608 
Iteration 00575    Loss 0.011421   PSNR_noisy: 19.423051   PSRN_gt: 26.210649 PSNR_gt_sm: 27.516946 
Iteration 00576    Loss 0.011396   PSNR_noisy: 19.432314   PSRN_gt: 26.255757 PSNR_gt_sm: 27.520377 
Iteration 00577    Loss 0.011321   PSNR_noisy: 19.461334   PSRN_gt: 26.420640 PSNR_gt_sm: 27.525390 
Iteration 00578    Loss 0.011394   PSNR_noisy: 19.433254   PSRN_gt: 26.298841 PSNR_gt_sm: 27.532203 
Iteration 00579    Loss 0.011357   PSNR_noisy: 19.447455   PSRN_gt: 26.347907 PSNR_gt_sm: 27.538251 
Iteration 00580    Loss 0.011293   PSNR_noisy: 19.472071   PSRN_gt: 26.464423 PSNR_gt_sm: 27.545993 
Iteration 00581    Loss 0.011308   PSNR_noisy: 19.466286   PSRN_gt: 26.434101 PSNR_gt_sm: 27.555288 
Iteration 00582    Loss 0.011305   PSNR_noisy: 19.467273   PSRN_gt: 26.426580 PSNR_gt_sm: 27.563710 
Iteration 00583    Loss 0.011282   PSNR_noisy: 19.476290   PSRN_gt: 26.471182 PSNR_gt_sm: 27.571159 
Iteration 00584    Loss 0.011225   PSNR_noisy: 19.498221   PSRN_gt: 26.574815 PSNR_gt_sm: 27.577939 
Iteration 00585    Loss 0.011206   PSNR_noisy: 19.505393   PSRN_gt: 26.637171 PSNR_gt_sm: 27.585233 
Iteration 00586    Loss 0.011216   PSNR_noisy: 19.501569   PSRN_gt: 26.636149 PSNR_gt_sm: 27.593409 
Iteration 00587    Loss 0.011222   PSNR_noisy: 19.499135   PSRN_gt: 26.606319 PSNR_gt_sm: 27.600569 
Iteration 00588    Loss 0.011251   PSNR_noisy: 19.488066   PSRN_gt: 26.558452 PSNR_gt_sm: 27.607055 
Iteration 00589    Loss 0.011190   PSNR_noisy: 19.511855   PSRN_gt: 26.688681 PSNR_gt_sm: 27.614557 
Iteration 00590    Loss 0.011217   PSNR_noisy: 19.501092   PSRN_gt: 26.629495 PSNR_gt_sm: 27.623985 
Iteration 00591    Loss 0.011165   PSNR_noisy: 19.521244   PSRN_gt: 26.715415 PSNR_gt_sm: 27.633035 
Iteration 00592    Loss 0.011248   PSNR_noisy: 19.489062   PSRN_gt: 26.518642 PSNR_gt_sm: 27.641484 
Iteration 00593    Loss 0.011240   PSNR_noisy: 19.492408   PSRN_gt: 26.539863 PSNR_gt_sm: 27.649719 
Iteration 00594    Loss 0.011166   PSNR_noisy: 19.521020   PSRN_gt: 26.723275 PSNR_gt_sm: 27.659399 
Iteration 00595    Loss 0.011196   PSNR_noisy: 19.509557   PSRN_gt: 26.666363 PSNR_gt_sm: 27.669590 
Iteration 00596    Loss 0.011171   PSNR_noisy: 19.519057   PSRN_gt: 26.709145 PSNR_gt_sm: 27.678103 
Iteration 00597    Loss 0.011195   PSNR_noisy: 19.509577   PSRN_gt: 26.628581 PSNR_gt_sm: 27.684577 
Iteration 00598    Loss 0.011238   PSNR_noisy: 19.492993   PSRN_gt: 26.558274 PSNR_gt_sm: 27.691132 
Iteration 00599    Loss 0.011121   PSNR_noisy: 19.538533   PSRN_gt: 26.786617 PSNR_gt_sm: 27.699363 
Iteration 00600    Loss 0.011169   PSNR_noisy: 19.519994   PSRN_gt: 26.724946 PSNR_gt_sm: 27.708901 
Iteration 00601    Loss 0.011108   PSNR_noisy: 19.543534   PSRN_gt: 26.851564 PSNR_gt_sm: 27.718353 
Iteration 00602    Loss 0.011075   PSNR_noisy: 19.556591   PSRN_gt: 26.909062 PSNR_gt_sm: 27.727606 
Iteration 00603    Loss 0.011149   PSNR_noisy: 19.527754   PSRN_gt: 26.739750 PSNR_gt_sm: 27.737169 
Iteration 00604    Loss 0.011151   PSNR_noisy: 19.526958   PSRN_gt: 26.736327 PSNR_gt_sm: 27.748475 
Iteration 00605    Loss 0.011121   PSNR_noisy: 19.538383   PSRN_gt: 26.818356 PSNR_gt_sm: 27.760759 
Iteration 00606    Loss 0.011137   PSNR_noisy: 19.532126   PSRN_gt: 26.800861 PSNR_gt_sm: 27.771987 
Iteration 00607    Loss 0.011111   PSNR_noisy: 19.542290   PSRN_gt: 26.837029 PSNR_gt_sm: 27.781412 
Iteration 00608    Loss 0.011089   PSNR_noisy: 19.551246   PSRN_gt: 26.867536 PSNR_gt_sm: 27.789754 
Iteration 00609    Loss 0.011049   PSNR_noisy: 19.566694   PSRN_gt: 26.958248 PSNR_gt_sm: 27.798382 
Iteration 00610    Loss 0.011078   PSNR_noisy: 19.555317   PSRN_gt: 26.916566 PSNR_gt_sm: 27.806594 
Iteration 00611    Loss 0.011065   PSNR_noisy: 19.560434   PSRN_gt: 26.926144 PSNR_gt_sm: 27.814127 
Iteration 00612    Loss 0.011124   PSNR_noisy: 19.537546   PSRN_gt: 26.799026 PSNR_gt_sm: 27.820943 
Iteration 00613    Loss 0.011049   PSNR_noisy: 19.566662   PSRN_gt: 26.962237 PSNR_gt_sm: 27.829125 
Iteration 00614    Loss 0.011004   PSNR_noisy: 19.584353   PSRN_gt: 27.057272 PSNR_gt_sm: 27.838850 
Iteration 00615    Loss 0.011095   PSNR_noisy: 19.548603   PSRN_gt: 26.855028 PSNR_gt_sm: 27.849829 
Iteration 00616    Loss 0.011031   PSNR_noisy: 19.573728   PSRN_gt: 27.002673 PSNR_gt_sm: 27.861584 
Iteration 00617    Loss 0.011085   PSNR_noisy: 19.552542   PSRN_gt: 26.862531 PSNR_gt_sm: 27.872155 
Iteration 00618    Loss 0.011080   PSNR_noisy: 19.554428   PSRN_gt: 26.893973 PSNR_gt_sm: 27.882329 
Iteration 00619    Loss 0.011073   PSNR_noisy: 19.557225   PSRN_gt: 26.905609 PSNR_gt_sm: 27.892520 
Iteration 00620    Loss 0.011046   PSNR_noisy: 19.567992   PSRN_gt: 26.960083 PSNR_gt_sm: 27.902574 
Iteration 00621    Loss 0.011008   PSNR_noisy: 19.582937   PSRN_gt: 27.046790 PSNR_gt_sm: 27.911072 
Iteration 00622    Loss 0.011044   PSNR_noisy: 19.568915   PSRN_gt: 26.981007 PSNR_gt_sm: 27.917877 
Iteration 00623    Loss 0.011014   PSNR_noisy: 19.580729   PSRN_gt: 27.050215 PSNR_gt_sm: 27.926798 
Iteration 00624    Loss 0.011059   PSNR_noisy: 19.562692   PSRN_gt: 26.954892 PSNR_gt_sm: 27.937161 
Iteration 00625    Loss 0.010979   PSNR_noisy: 19.594300   PSRN_gt: 27.127075 PSNR_gt_sm: 27.947403 
Iteration 00626    Loss 0.011040   PSNR_noisy: 19.570181   PSRN_gt: 26.995909 PSNR_gt_sm: 27.956929 
Iteration 00627    Loss 0.011035   PSNR_noisy: 19.572327   PSRN_gt: 27.012574 PSNR_gt_sm: 27.967373 
Iteration 00628    Loss 0.011053   PSNR_noisy: 19.565344   PSRN_gt: 26.958454 PSNR_gt_sm: 27.978817 
Iteration 00629    Loss 0.011080   PSNR_noisy: 19.554438   PSRN_gt: 26.896140 PSNR_gt_sm: 27.989459 
Iteration 00630    Loss 0.011050   PSNR_noisy: 19.566306   PSRN_gt: 26.976784 PSNR_gt_sm: 27.998495 
Iteration 00631    Loss 0.011025   PSNR_noisy: 19.576035   PSRN_gt: 27.012072 PSNR_gt_sm: 28.007501 
Iteration 00632    Loss 0.011014   PSNR_noisy: 19.580673   PSRN_gt: 27.056418 PSNR_gt_sm: 28.017049 
Iteration 00633    Loss 0.011045   PSNR_noisy: 19.568304   PSRN_gt: 26.987145 PSNR_gt_sm: 28.026619 
Iteration 00634    Loss 0.011024   PSNR_noisy: 19.576796   PSRN_gt: 27.015855 PSNR_gt_sm: 28.034146 
Iteration 00635    Loss 0.011035   PSNR_noisy: 19.572141   PSRN_gt: 27.007705 PSNR_gt_sm: 28.041089 
Iteration 00636    Loss 0.011015   PSNR_noisy: 19.580159   PSRN_gt: 27.043841 PSNR_gt_sm: 28.049211 
Iteration 00637    Loss 0.011017   PSNR_noisy: 19.579230   PSRN_gt: 27.039361 PSNR_gt_sm: 28.057645 
Iteration 00638    Loss 0.010996   PSNR_noisy: 19.587787   PSRN_gt: 27.066208 PSNR_gt_sm: 28.066231 
Iteration 00639    Loss 0.010947   PSNR_noisy: 19.607199   PSRN_gt: 27.192021 PSNR_gt_sm: 28.075361 
Iteration 00640    Loss 0.010952   PSNR_noisy: 19.605166   PSRN_gt: 27.176191 PSNR_gt_sm: 28.083787 
Iteration 00641    Loss 0.010956   PSNR_noisy: 19.603367   PSRN_gt: 27.165770 PSNR_gt_sm: 28.092105 
Iteration 00642    Loss 0.010977   PSNR_noisy: 19.595214   PSRN_gt: 27.111556 PSNR_gt_sm: 28.100592 
Iteration 00643    Loss 0.010942   PSNR_noisy: 19.609041   PSRN_gt: 27.216535 PSNR_gt_sm: 28.109313 
Iteration 00644    Loss 0.010977   PSNR_noisy: 19.595152   PSRN_gt: 27.119853 PSNR_gt_sm: 28.117441 
Iteration 00645    Loss 0.010941   PSNR_noisy: 19.609469   PSRN_gt: 27.202204 PSNR_gt_sm: 28.125738 
Iteration 00646    Loss 0.010945   PSNR_noisy: 19.608023   PSRN_gt: 27.175664 PSNR_gt_sm: 28.134730 
Iteration 00647    Loss 0.010933   PSNR_noisy: 19.612544   PSRN_gt: 27.205522 PSNR_gt_sm: 28.143364 
Iteration 00648    Loss 0.010910   PSNR_noisy: 19.621887   PSRN_gt: 27.259644 PSNR_gt_sm: 28.151274 
Iteration 00649    Loss 0.010913   PSNR_noisy: 19.620523   PSRN_gt: 27.274851 PSNR_gt_sm: 28.159685 
Iteration 00650    Loss 0.010951   PSNR_noisy: 19.605290   PSRN_gt: 27.178581 PSNR_gt_sm: 28.168026 
Iteration 00651    Loss 0.010925   PSNR_noisy: 19.615723   PSRN_gt: 27.258815 PSNR_gt_sm: 28.177538 
Iteration 00652    Loss 0.010956   PSNR_noisy: 19.603578   PSRN_gt: 27.171287 PSNR_gt_sm: 28.185830 
